"[[[65.0, 90.0, 2.2222222222222223], [77.0, 90.0, 1.6666666666666667], [77.0, 90.0, 0.5555555555555556], [76.0, 90.0, 1.1111111111111112], [74.0, 90.0, 3.3333333333333335], [72.0, 90.0, 1.1111111111111112]]]",19,306,326
"[[[60.0, 90.0, 0.5555555555555556], [63.0, 90.0, 1.1111111111111112], [63.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [67.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [62.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [63.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [60.0, 90.0, 2.2222222222222223], [60.0, 90.0, 2.2222222222222223]]]",173,"['198', 'T']"
"[[[60.0, 90.0, 1.6666666666666667], [60.0, 90.0, 0.5555555555555556], [58.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.6666666666666667], [60.0, 90.0, 0.5555555555555556], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [60.0, 90.0, 0.5555555555555556], [63.0, 90.0, 1.1111111111111112], [63.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [67.0, 90.0, 1.1111111111111112]]]",188,"['163', 'T']"
"[[[60.0, 90.0, 0.5555555555555556], [58.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.6666666666666667], [60.0, 90.0, 0.5555555555555556], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [60.0, 90.0, 0.5555555555555556], [63.0, 90.0, 1.1111111111111112], [63.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [67.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112]]]",189,"['164', 'T']"
"[[[58.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.6666666666666667], [60.0, 90.0, 0.5555555555555556], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [60.0, 90.0, 0.5555555555555556], [63.0, 90.0, 1.1111111111111112], [63.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [67.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112]]]",190,"['165', 'T']"
"[[[57.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.6666666666666667], [60.0, 90.0, 0.5555555555555556], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [60.0, 90.0, 0.5555555555555556], [63.0, 90.0, 1.1111111111111112], [63.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [67.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223]]]",191,"['166', 'T']"
"[[[57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.6666666666666667], [60.0, 90.0, 0.5555555555555556], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [60.0, 90.0, 0.5555555555555556], [63.0, 90.0, 1.1111111111111112], [63.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [67.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [62.0, 90.0, 0.5555555555555556]]]",192,"['167', 'T']"
"[[[58.0, 90.0, 1.6666666666666667], [60.0, 90.0, 0.5555555555555556], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [60.0, 90.0, 0.5555555555555556], [63.0, 90.0, 1.1111111111111112], [63.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [67.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [62.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556]]]",193,"['168', 'T']"
"[[[60.0, 90.0, 0.5555555555555556], [62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [60.0, 90.0, 0.5555555555555556], [63.0, 90.0, 1.1111111111111112], [63.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [67.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [62.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [63.0, 90.0, 1.1111111111111112]]]",194,"['169', 'T']"
"[[[62.0, 90.0, 0.5555555555555556], [64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [60.0, 90.0, 0.5555555555555556], [63.0, 90.0, 1.1111111111111112], [63.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [67.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [62.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [63.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112]]]",195,"['170', 'T']"
"[[[64.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [60.0, 90.0, 0.5555555555555556], [63.0, 90.0, 1.1111111111111112], [63.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [67.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [62.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [63.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223]]]",196,"['171', 'T']"
"[[[65.0, 90.0, 0.5555555555555556], [60.0, 90.0, 0.5555555555555556], [63.0, 90.0, 1.1111111111111112], [63.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [67.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [62.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [63.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [60.0, 90.0, 2.2222222222222223]]]",197,"['172', 'T']"
"[[[60.0, 90.0, 0.5555555555555556], [63.0, 90.0, 1.1111111111111112], [63.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [67.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [62.0, 90.0, 0.5555555555555556], [65.0, 90.0, 0.5555555555555556], [63.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [60.0, 90.0, 2.2222222222222223], [60.0, 90.0, 4.444444444444445]]]",198,"['173', 'T']"
"[[[48.0, 90.0, 1.1111111111111112], [53.0, 90.0, 1.6666666666666667], [55.0, 90.0, 0.5555555555555556], [57.0, 90.0, 0.5555555555555556], [58.0, 90.0, 0.5555555555555556], [60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [55.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [59.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112]]]",240,"['262', 'T']"
"[[[53.0, 90.0, 1.6666666666666667], [55.0, 90.0, 0.5555555555555556], [57.0, 90.0, 0.5555555555555556], [58.0, 90.0, 0.5555555555555556], [60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [55.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [59.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112]]]",241,"['263', 'T']"
"[[[55.0, 90.0, 0.5555555555555556], [57.0, 90.0, 0.5555555555555556], [58.0, 90.0, 0.5555555555555556], [60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [55.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [59.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [55.0, 90.0, 0.5555555555555556]]]",242,"['264', 'T']"
"[[[57.0, 90.0, 0.5555555555555556], [58.0, 90.0, 0.5555555555555556], [60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [55.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [59.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [55.0, 90.0, 0.5555555555555556], [55.0, 90.0, 0.5555555555555556]]]",243,"['265', 'T']"
"[[[58.0, 90.0, 0.5555555555555556], [60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [55.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [59.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [55.0, 90.0, 0.5555555555555556], [55.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223]]]",244,"['266', 'T']"
"[[[60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [55.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [59.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [55.0, 90.0, 0.5555555555555556], [55.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223], [57.0, 90.0, 1.1111111111111112]]]",245,"['267', 'T']"
"[[[62.0, 90.0, 2.2222222222222223], [55.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [59.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [55.0, 90.0, 0.5555555555555556], [55.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223], [57.0, 90.0, 1.1111111111111112], [55.0, 90.0, 2.2222222222222223]]]",246,"['268', 'T']"
"[[[55.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [59.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [55.0, 90.0, 0.5555555555555556], [55.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223], [57.0, 90.0, 1.1111111111111112], [55.0, 90.0, 2.2222222222222223], [53.0, 90.0, 2.2222222222222223]]]",247,"['269', 'T']"
"[[[48.0, 90.0, 1.1111111111111112], [53.0, 90.0, 1.6666666666666667], [55.0, 90.0, 0.5555555555555556], [57.0, 90.0, 0.5555555555555556], [58.0, 90.0, 0.5555555555555556], [60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [55.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [59.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112]]]",262,"['240', 'T']"
"[[[53.0, 90.0, 1.6666666666666667], [55.0, 90.0, 0.5555555555555556], [57.0, 90.0, 0.5555555555555556], [58.0, 90.0, 0.5555555555555556], [60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [55.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [59.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112]]]",263,"['241', 'T']"
"[[[55.0, 90.0, 0.5555555555555556], [57.0, 90.0, 0.5555555555555556], [58.0, 90.0, 0.5555555555555556], [60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [55.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [59.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [55.0, 90.0, 0.5555555555555556]]]",264,"['242', 'T']"
"[[[57.0, 90.0, 0.5555555555555556], [58.0, 90.0, 0.5555555555555556], [60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [55.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [59.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [55.0, 90.0, 0.5555555555555556], [55.0, 90.0, 0.5555555555555556]]]",265,"['243', 'T']"
"[[[58.0, 90.0, 0.5555555555555556], [60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [55.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [59.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [55.0, 90.0, 0.5555555555555556], [55.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223]]]",266,"['244', 'T']"
"[[[60.0, 90.0, 1.1111111111111112], [62.0, 90.0, 2.2222222222222223], [55.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [59.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [55.0, 90.0, 0.5555555555555556], [55.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223], [57.0, 90.0, 1.1111111111111112]]]",267,"['245', 'T']"
"[[[62.0, 90.0, 2.2222222222222223], [55.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [59.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [55.0, 90.0, 0.5555555555555556], [55.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223], [57.0, 90.0, 1.1111111111111112], [55.0, 90.0, 2.2222222222222223]]]",268,"['246', 'T']"
"[[[55.0, 90.0, 1.1111111111111112], [60.0, 90.0, 2.2222222222222223], [59.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [58.0, 90.0, 1.1111111111111112], [60.0, 90.0, 1.1111111111111112], [57.0, 90.0, 1.1111111111111112], [62.0, 90.0, 1.1111111111111112], [55.0, 90.0, 0.5555555555555556], [55.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223], [57.0, 90.0, 1.1111111111111112], [55.0, 90.0, 2.2222222222222223], [53.0, 90.0, 4.444444444444445]]]",269,"['247', 'T']"
"[[[48.0, 90.0, 1.1111111111111112], [41.0, 90.0, 1.1111111111111112], [53.0, 90.0, 1.6666666666666667], [53.0, 90.0, 0.5555555555555556], [52.0, 90.0, 1.1111111111111112], [50.0, 90.0, 3.3333333333333335], [48.0, 90.0, 1.1111111111111112], [46.0, 90.0, 0.5555555555555556], [46.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223], [57.0, 90.0, 1.1111111111111112], [55.0, 90.0, 4.444444444444445], [48.0, 90.0, 1.1111111111111112], [53.0, 90.0, 2.2222222222222223], [52.0, 90.0, 1.1111111111111112]]]",305,"['325', 'T']"
"[[[41.0, 90.0, 1.1111111111111112], [53.0, 90.0, 1.6666666666666667], [53.0, 90.0, 0.5555555555555556], [52.0, 90.0, 1.1111111111111112], [50.0, 90.0, 3.3333333333333335], [48.0, 90.0, 1.1111111111111112], [46.0, 90.0, 0.5555555555555556], [46.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223], [57.0, 90.0, 1.1111111111111112], [55.0, 90.0, 4.444444444444445], [48.0, 90.0, 1.1111111111111112], [53.0, 90.0, 2.2222222222222223], [52.0, 90.0, 1.1111111111111112], [53.0, 90.0, 1.1111111111111112]]]",306,"['326', 'T']"
"[[[53.0, 90.0, 1.6666666666666667], [53.0, 90.0, 0.5555555555555556], [52.0, 90.0, 1.1111111111111112], [50.0, 90.0, 3.3333333333333335], [48.0, 90.0, 1.1111111111111112], [46.0, 90.0, 0.5555555555555556], [46.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223], [57.0, 90.0, 1.1111111111111112], [55.0, 90.0, 4.444444444444445], [48.0, 90.0, 1.1111111111111112], [53.0, 90.0, 2.2222222222222223], [52.0, 90.0, 1.1111111111111112], [53.0, 90.0, 1.1111111111111112], [50.0, 90.0, 1.1111111111111112]]]",307,"['327', 'T']"
"[[[53.0, 90.0, 0.5555555555555556], [52.0, 90.0, 1.1111111111111112], [50.0, 90.0, 3.3333333333333335], [48.0, 90.0, 1.1111111111111112], [46.0, 90.0, 0.5555555555555556], [46.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223], [57.0, 90.0, 1.1111111111111112], [55.0, 90.0, 4.444444444444445], [48.0, 90.0, 1.1111111111111112], [53.0, 90.0, 2.2222222222222223], [52.0, 90.0, 1.1111111111111112], [53.0, 90.0, 1.1111111111111112], [50.0, 90.0, 1.1111111111111112], [51.0, 90.0, 1.1111111111111112]]]",308,"['328', 'T']"
"[[[52.0, 90.0, 1.1111111111111112], [50.0, 90.0, 3.3333333333333335], [48.0, 90.0, 1.1111111111111112], [46.0, 90.0, 0.5555555555555556], [46.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223], [57.0, 90.0, 1.1111111111111112], [55.0, 90.0, 4.444444444444445], [48.0, 90.0, 1.1111111111111112], [53.0, 90.0, 2.2222222222222223], [52.0, 90.0, 1.1111111111111112], [53.0, 90.0, 1.1111111111111112], [50.0, 90.0, 1.1111111111111112], [51.0, 90.0, 1.1111111111111112], [46.0, 90.0, 1.1111111111111112]]]",309,"['329', 'T']"
"[[[50.0, 90.0, 3.3333333333333335], [48.0, 90.0, 1.1111111111111112], [46.0, 90.0, 0.5555555555555556], [46.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223], [57.0, 90.0, 1.1111111111111112], [55.0, 90.0, 4.444444444444445], [48.0, 90.0, 1.1111111111111112], [53.0, 90.0, 2.2222222222222223], [52.0, 90.0, 1.1111111111111112], [53.0, 90.0, 1.1111111111111112], [50.0, 90.0, 1.1111111111111112], [51.0, 90.0, 1.1111111111111112], [46.0, 90.0, 1.1111111111111112], [48.0, 90.0, 3.3333333333333335]]]",310,"['330', 'T']"
"[[[48.0, 90.0, 1.1111111111111112], [46.0, 90.0, 0.5555555555555556], [46.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223], [57.0, 90.0, 1.1111111111111112], [55.0, 90.0, 4.444444444444445], [48.0, 90.0, 1.1111111111111112], [53.0, 90.0, 2.2222222222222223], [52.0, 90.0, 1.1111111111111112], [53.0, 90.0, 1.1111111111111112], [50.0, 90.0, 1.1111111111111112], [51.0, 90.0, 1.1111111111111112], [46.0, 90.0, 1.1111111111111112], [48.0, 90.0, 3.3333333333333335], [48.0, 90.0, 1.1111111111111112]]]",311,"['331', 'T']"
"[[[48.0, 90.0, 1.1111111111111112], [41.0, 90.0, 1.1111111111111112], [53.0, 90.0, 1.6666666666666667], [53.0, 90.0, 0.5555555555555556], [52.0, 90.0, 1.1111111111111112], [50.0, 90.0, 3.3333333333333335], [48.0, 90.0, 1.1111111111111112], [46.0, 90.0, 0.5555555555555556], [46.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223], [57.0, 90.0, 1.1111111111111112], [55.0, 90.0, 4.444444444444445], [48.0, 90.0, 1.1111111111111112], [53.0, 90.0, 2.2222222222222223], [52.0, 90.0, 1.1111111111111112]]]",325,"['305', 'T']"
"[[[41.0, 90.0, 1.1111111111111112], [53.0, 90.0, 1.6666666666666667], [53.0, 90.0, 0.5555555555555556], [52.0, 90.0, 1.1111111111111112], [50.0, 90.0, 3.3333333333333335], [48.0, 90.0, 1.1111111111111112], [46.0, 90.0, 0.5555555555555556], [46.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223], [57.0, 90.0, 1.1111111111111112], [55.0, 90.0, 4.444444444444445], [48.0, 90.0, 1.1111111111111112], [53.0, 90.0, 2.2222222222222223], [52.0, 90.0, 1.1111111111111112], [53.0, 90.0, 1.1111111111111112]]]",326,"['306', 'T']"
"[[[53.0, 90.0, 1.6666666666666667], [53.0, 90.0, 0.5555555555555556], [52.0, 90.0, 1.1111111111111112], [50.0, 90.0, 3.3333333333333335], [48.0, 90.0, 1.1111111111111112], [46.0, 90.0, 0.5555555555555556], [46.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223], [57.0, 90.0, 1.1111111111111112], [55.0, 90.0, 4.444444444444445], [48.0, 90.0, 1.1111111111111112], [53.0, 90.0, 2.2222222222222223], [52.0, 90.0, 1.1111111111111112], [53.0, 90.0, 1.1111111111111112], [50.0, 90.0, 1.1111111111111112]]]",327,"['307', 'T']"
"[[[53.0, 90.0, 0.5555555555555556], [52.0, 90.0, 1.1111111111111112], [50.0, 90.0, 3.3333333333333335], [48.0, 90.0, 1.1111111111111112], [46.0, 90.0, 0.5555555555555556], [46.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223], [57.0, 90.0, 1.1111111111111112], [55.0, 90.0, 4.444444444444445], [48.0, 90.0, 1.1111111111111112], [53.0, 90.0, 2.2222222222222223], [52.0, 90.0, 1.1111111111111112], [53.0, 90.0, 1.1111111111111112], [50.0, 90.0, 1.1111111111111112], [51.0, 90.0, 1.1111111111111112]]]",328,"['308', 'T']"
"[[[52.0, 90.0, 1.1111111111111112], [50.0, 90.0, 3.3333333333333335], [48.0, 90.0, 1.1111111111111112], [46.0, 90.0, 0.5555555555555556], [46.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223], [57.0, 90.0, 1.1111111111111112], [55.0, 90.0, 4.444444444444445], [48.0, 90.0, 1.1111111111111112], [53.0, 90.0, 2.2222222222222223], [52.0, 90.0, 1.1111111111111112], [53.0, 90.0, 1.1111111111111112], [50.0, 90.0, 1.1111111111111112], [51.0, 90.0, 1.1111111111111112], [46.0, 90.0, 1.1111111111111112]]]",329,"['309', 'T']"
"[[[50.0, 90.0, 3.3333333333333335], [48.0, 90.0, 1.1111111111111112], [46.0, 90.0, 0.5555555555555556], [46.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223], [57.0, 90.0, 1.1111111111111112], [55.0, 90.0, 4.444444444444445], [48.0, 90.0, 1.1111111111111112], [53.0, 90.0, 2.2222222222222223], [52.0, 90.0, 1.1111111111111112], [53.0, 90.0, 1.1111111111111112], [50.0, 90.0, 1.1111111111111112], [51.0, 90.0, 1.1111111111111112], [46.0, 90.0, 1.1111111111111112], [48.0, 90.0, 3.3333333333333335]]]",330,"['310', 'T']"
"[[[48.0, 90.0, 1.1111111111111112], [46.0, 90.0, 0.5555555555555556], [46.0, 90.0, 0.5555555555555556], [58.0, 90.0, 2.2222222222222223], [57.0, 90.0, 1.1111111111111112], [55.0, 90.0, 4.444444444444445], [48.0, 90.0, 1.1111111111111112], [53.0, 90.0, 2.2222222222222223], [52.0, 90.0, 1.1111111111111112], [53.0, 90.0, 1.1111111111111112], [50.0, 90.0, 1.1111111111111112], [51.0, 90.0, 1.1111111111111112], [46.0, 90.0, 1.1111111111111112], [48.0, 90.0, 3.3333333333333335], [48.0, 90.0, 1.1111111111111112]]]",331,"['311', 'T']"
